role_id,member_id,member_order,relationship_to_reference_adult,partner_member_id,age_years_design,source_age_band,age_band,life_role,routine,comfort,task_flexibility,participation,needs_priority,cost_importance_1_5,grid_importance_1_5,control,trait_basis,weekday_window_status,weekend_window_status
cityrole-0228,m04,4,spouse,m02,44,30_49,adult,caregiver,mixed,normal_comfort,rigid,usually_joint,no,4,5,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0228,m05,5,child,,13,0_17,under18,student,out_regular,temp_sensitive,rigid,usually_joint,yes,1,1,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0228,m06,6,sibling,,40,30_49,adult,shift,irregular,temp_tolerant,flexible,usually_joint,no,3,2,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0229,m01,1,reference_adult,m02,29,20_59,adult,caregiver,mixed,temp_tolerant,flexible,usually_decides,no,4,5,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0229,m02,2,spouse,m01,30,20_59,adult,outside_work,out_regular,normal_comfort,flexible,usually_joint,no,1,1,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0230,m01,1,reference_adult,,43,35_59,adult,not_working,mixed,temp_sensitive,rigid,usually_decides,no,3,3,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0231,m01,1,reference_adult,m02,46,20_59,adult,outside_work,out_regular,normal_comfort,rigid,usually_decides,no,3,1,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0231,m02,2,spouse,m01,50,20_59,adult,shift,irregular,temp_sensitive,rigid,usually_joint,no,3,2,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0232,m01,1,reference_adult,,88,80_plus,older,retired,home_regular,temp_tolerant,semi_rigid,usually_decides,no,3,4,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0233,m01,1,reference_adult,,52,35_59,adult,shift,irregular,temp_sensitive,semi_rigid,usually_decides,no,1,2,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0234,m01,1,reference_adult,,74,65_79,older,caregiver,home_regular,normal_comfort,flexible,usually_decides,no,5,5,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0235,m01,1,reference_adult,,55,35_59,adult,not_working,mixed,temp_tolerant,flexible,usually_decides,no,1,3,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0236,m01,1,reference_adult,m02,47,20_59,adult,outside_work,out_regular,temp_sensitive,rigid,usually_decides,no,2,1,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0236,m02,2,spouse,m01,50,20_59,adult,shift,irregular,temp_tolerant,flexible,usually_joint,no,3,2,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0237,m01,1,reference_adult,,26,20_34,adult,home_work,home_regular,normal_comfort,rigid,usually_decides,no,4,4,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0238,m01,1,reference_adult,,57,35_59,adult,shift,irregular,temp_tolerant,semi_rigid,usually_decides,no,2,2,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0239,m01,1,reference_adult,m02,61,60_64,older,outside_work,out_regular,temp_sensitive,semi_rigid,usually_decides,no,4,5,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0239,m02,2,spouse,m01,64,60_64,older,home_work,mixed,temp_tolerant,semi_rigid,usually_joint,no,1,1,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0240,m01,1,parent_of_reference_adult,,57,50_59,adult,not_working,mixed,normal_comfort,flexible,usually_decides,no,4,3,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0240,m02,2,reference_adult,m04,39,30_49,adult,home_work,home_regular,temp_sensitive,semi_rigid,usually_joint,no,2,4,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0240,m03,3,child,,19,18_29,adult,caregiver,mixed,temp_tolerant,semi_rigid,usually_joint,no,4,5,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0240,m04,4,spouse,m02,38,30_49,adult,outside_work,out_regular,normal_comfort,rigid,usually_joint,no,1,1,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0240,m05,5,child,,17,0_17,under18,student,out_regular,temp_sensitive,rigid,usually_joint,yes,3,2,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0240,m06,6,sibling,,38,30_49,adult,not_working,mixed,temp_tolerant,flexible,usually_joint,no,5,3,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0241,m01,1,parent_of_reference_adult,,69,65_79,older,retired,home_regular,temp_tolerant,flexible,usually_decides,no,1,1,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0241,m02,2,reference_adult,m05,40,30_49,adult,shift,irregular,normal_comfort,flexible,usually_joint,no,3,2,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0241,m03,3,child,,11,0_17,under18,student,out_regular,temp_sensitive,semi_rigid,usually_joint,yes,5,3,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0241,m04,4,child,,7,0_17,under18,student,out_regular,temp_tolerant,semi_rigid,usually_joint,yes,2,4,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0241,m05,5,spouse,m02,43,30_49,adult,caregiver,mixed,normal_comfort,rigid,usually_joint,no,4,5,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0242,m01,1,reference_adult,,55,50_59,adult,home_work,home_regular,temp_sensitive,rigid,usually_decides,no,1,4,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0242,m02,2,child,,24,18_29,adult,caregiver,mixed,temp_tolerant,flexible,usually_joint,no,4,5,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0243,m01,1,reference_adult,m03,43,35_59,adult,shift,irregular,normal_comfort,rigid,usually_decides,no,1,2,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0243,m02,2,child,,7,0_17,under18,student,out_regular,temp_sensitive,rigid,usually_joint,yes,5,3,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0243,m03,3,spouse,m01,40,0_59,adult,home_work,home_regular,temp_tolerant,flexible,usually_joint,no,2,4,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0244,m01,1,reference_adult,,61,60_64,older,home_work,mixed,temp_tolerant,semi_rigid,usually_decides,no,5,5,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0245,m01,1,reference_adult,m02,30,20_59,adult,not_working,mixed,temp_sensitive,semi_rigid,usually_decides,no,5,3,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0245,m02,2,spouse,m01,30,20_59,adult,home_work,home_regular,temp_tolerant,semi_rigid,usually_joint,no,2,4,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0246,m01,1,reference_adult,,33,20_34,adult,outside_work,out_regular,normal_comfort,flexible,usually_decides,no,4,1,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0247,m01,1,parent_of_reference_adult,,56,50_59,adult,home_work,home_regular,temp_tolerant,flexible,usually_decides,no,2,4,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0247,m02,2,reference_adult,m05,35,30_49,adult,caregiver,mixed,normal_comfort,flexible,usually_joint,no,4,5,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0247,m03,3,child,,9,0_17,under18,student,out_regular,temp_sensitive,semi_rigid,usually_joint,yes,1,1,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0247,m04,4,child,,4,0_17,under18,preschool,home_regular,temp_tolerant,semi_rigid,usually_joint,yes,3,2,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0247,m05,5,spouse,m02,31,30_49,adult,not_working,mixed,normal_comfort,rigid,usually_joint,no,5,3,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0247,m06,6,child,,4,0_17,under18,preschool,home_regular,temp_sensitive,rigid,usually_joint,yes,2,4,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0248,m01,1,reference_adult,,53,35_59,adult,shift,irregular,temp_sensitive,rigid,usually_decides,no,4,2,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0249,m01,1,reference_adult,,77,65_79,older,retired,home_regular,normal_comfort,rigid,usually_decides,no,2,5,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0249,m02,2,child,,49,20_59,adult,outside_work,out_regular,temp_sensitive,rigid,usually_joint,no,1,1,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0249,m03,3,child,,50,20_59,adult,shift,irregular,temp_tolerant,flexible,usually_joint,no,3,2,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0250,m01,1,reference_adult,,42,35_59,adult,not_working,mixed,temp_tolerant,semi_rigid,usually_decides,no,3,3,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0251,m01,1,reference_adult,m02,36,20_59,adult,outside_work,out_regular,temp_sensitive,semi_rigid,usually_decides,no,5,1,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0251,m02,2,spouse,m01,41,20_59,adult,shift,irregular,temp_tolerant,semi_rigid,usually_joint,no,3,2,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0252,m01,1,reference_adult,m02,41,20_59,adult,home_work,home_regular,normal_comfort,flexible,usually_decides,no,1,4,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0252,m02,2,spouse,m01,42,20_59,adult,caregiver,mixed,temp_sensitive,semi_rigid,usually_joint,no,4,5,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0253,m01,1,reference_adult,m02,79,65_79,older,retired,home_regular,temp_tolerant,flexible,usually_decides,no,1,2,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0253,m02,2,spouse,m01,79,65_79,older,caregiver,home_regular,normal_comfort,flexible,usually_joint,no,5,3,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0254,m01,1,reference_adult,m02,33,20_59,adult,caregiver,mixed,temp_sensitive,rigid,usually_decides,no,5,5,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0254,m02,2,spouse,m01,33,20_59,adult,outside_work,out_regular,temp_tolerant,flexible,usually_joint,no,1,1,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0255,m01,1,reference_adult,,82,80_plus,older,caregiver,mixed,normal_comfort,rigid,usually_decides,no,1,3,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0255,m02,2,child,,51,20_59,adult,home_work,home_regular,temp_sensitive,rigid,usually_joint,no,2,4,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0255,m03,3,child,,49,20_59,adult,caregiver,mixed,temp_tolerant,flexible,usually_joint,no,4,5,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0256,m01,1,reference_adult,,53,50_59,adult,outside_work,out_regular,temp_tolerant,semi_rigid,usually_decides,no,4,1,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0256,m02,2,child,,21,18_29,adult,shift,irregular,normal_comfort,rigid,usually_joint,no,3,2,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0256,m03,3,child,,25,18_59,adult,not_working,mixed,temp_sensitive,rigid,usually_joint,no,5,3,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0257,m01,1,reference_adult,m02,42,20_59,adult,home_work,home_regular,temp_sensitive,semi_rigid,usually_decides,no,4,4,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0257,m02,2,spouse,m01,37,20_59,adult,caregiver,mixed,temp_tolerant,semi_rigid,usually_joint,no,4,5,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0258,m01,1,reference_adult,m02,45,20_59,adult,shift,irregular,normal_comfort,flexible,usually_decides,no,4,2,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0258,m02,2,spouse,m01,41,20_59,adult,not_working,mixed,temp_sensitive,semi_rigid,usually_joint,no,5,3,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0259,m01,1,parent_of_reference_adult,,59,50_59,adult,caregiver,mixed,temp_tolerant,flexible,usually_decides,yes,2,5,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0259,m02,2,reference_adult,,35,30_49,adult,outside_work,out_regular,normal_comfort,flexible,usually_joint,no,1,1,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0259,m03,3,child,,9,0_17,under18,student,out_regular,temp_sensitive,semi_rigid,usually_joint,yes,3,2,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0259,m04,4,child,,6,0_17,under18,student,out_regular,temp_tolerant,semi_rigid,usually_joint,yes,5,3,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0260,m01,1,reference_adult,,76,65_79,older,home_work,mixed,temp_sensitive,rigid,usually_decides,no,2,3,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0261,m01,1,reference_adult,,81,80_plus,older,caregiver,mixed,normal_comfort,rigid,usually_decides,no,1,1,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0261,m02,2,child,,54,20_59,adult,shift,irregular,temp_sensitive,rigid,usually_joint,no,3,2,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0261,m03,3,child,,52,20_59,adult,not_working,mixed,temp_tolerant,flexible,usually_joint,no,5,3,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0262,m01,1,reference_adult,,52,50_59,adult,home_work,home_regular,temp_tolerant,semi_rigid,usually_decides,no,3,4,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0262,m02,2,child,,23,18_29,adult,caregiver,mixed,normal_comfort,rigid,usually_joint,no,4,5,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0262,m03,3,child,,25,18_59,adult,outside_work,out_regular,temp_sensitive,rigid,usually_joint,no,1,1,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0263,m01,1,reference_adult,m02,75,65_79,older,outside_work,out_regular,temp_sensitive,semi_rigid,usually_decides,no,5,2,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0263,m02,2,spouse,m01,76,65_79,older,home_work,mixed,temp_tolerant,semi_rigid,usually_joint,no,5,3,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0264,m01,1,reference_adult,,58,35_59,adult,caregiver,mixed,normal_comfort,flexible,usually_decides,no,1,5,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0265,m01,1,reference_adult,m02,32,20_59,adult,not_working,mixed,temp_tolerant,flexible,usually_decides,no,3,3,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0265,m02,2,spouse,m01,37,20_59,adult,home_work,home_regular,normal_comfort,flexible,usually_joint,no,2,4,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0266,m01,1,reference_adult,,56,50_59,adult,outside_work,out_regular,temp_sensitive,rigid,usually_decides,no,3,1,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0266,m02,2,child,,23,18_29,adult,shift,irregular,temp_tolerant,flexible,usually_joint,no,3,2,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0266,m03,3,child,,25,18_59,adult,not_working,mixed,normal_comfort,flexible,usually_joint,no,5,3,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0267,m01,1,reference_adult,,61,60_64,older,outside_work,out_regular,normal_comfort,rigid,usually_decides,no,2,4,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0267,m02,2,child,,35,20_59,adult,caregiver,mixed,temp_sensitive,rigid,usually_joint,no,4,5,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0267,m03,3,child,,36,20_59,adult,outside_work,out_regular,temp_tolerant,flexible,usually_joint,no,1,1,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0268,m01,1,reference_adult,,56,50_59,adult,shift,irregular,temp_tolerant,semi_rigid,usually_decides,no,4,2,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0268,m02,2,child,,28,18_29,adult,not_working,mixed,normal_comfort,rigid,usually_joint,no,5,3,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0268,m03,3,child,,29,18_59,adult,home_work,home_regular,temp_sensitive,rigid,usually_joint,no,2,4,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0269,m01,1,parent_of_reference_adult,,68,65_79,older,retired,home_regular,temp_sensitive,semi_rigid,usually_decides,no,4,5,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0269,m02,2,reference_adult,,38,30_49,adult,outside_work,out_regular,temp_tolerant,semi_rigid,usually_joint,no,1,1,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0269,m03,3,child,,7,0_17,under18,student,out_regular,normal_comfort,rigid,usually_joint,yes,3,2,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0270,m01,1,reference_adult,,53,50_59,adult,not_working,mixed,normal_comfort,flexible,usually_decides,no,4,3,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0270,m02,2,child,m04,22,18_29,adult,home_work,home_regular,temp_sensitive,semi_rigid,usually_joint,no,2,4,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0270,m03,3,child,,19,18_59,adult,caregiver,mixed,temp_tolerant,semi_rigid,usually_joint,no,4,5,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0270,m04,4,spouse_of_child,m02,26,18_59,adult,outside_work,out_regular,normal_comfort,rigid,usually_joint,no,1,1,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0271,m01,1,reference_adult,,64,60_64,older,outside_work,out_regular,temp_tolerant,flexible,usually_decides,no,1,1,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0271,m02,2,child,m04,35,20_59,adult,shift,irregular,normal_comfort,flexible,usually_joint,no,3,2,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0271,m03,3,child,,32,20_59,adult,not_working,mixed,temp_sensitive,semi_rigid,usually_joint,no,5,3,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0271,m04,4,spouse_of_child,m02,32,20_59,adult,home_work,home_regular,temp_tolerant,semi_rigid,usually_joint,no,2,4,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0272,m01,1,reference_adult,m02,72,65_79,older,home_work,mixed,temp_sensitive,rigid,usually_decides,no,3,4,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0272,m02,2,spouse,m01,69,65_79,older,retired,home_regular,temp_tolerant,flexible,usually_joint,no,4,5,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0273,m01,1,parent_of_reference_adult,,57,50_59,adult,shift,irregular,normal_comfort,rigid,usually_decides,no,1,2,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
cityrole-0273,m02,2,reference_adult,,37,30_49,adult,not_working,mixed,temp_sensitive,rigid,usually_joint,no,5,3,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0273,m03,3,child,,13,0_17,under18,student,out_regular,temp_tolerant,flexible,usually_joint,yes,2,4,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0274,m01,1,reference_adult,m02,37,20_59,adult,caregiver,mixed,temp_tolerant,semi_rigid,usually_decides,no,1,5,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0274,m02,2,spouse,m01,33,20_59,adult,outside_work,out_regular,normal_comfort,rigid,usually_joint,no,1,1,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0275,m01,1,reference_adult,,78,65_79,older,outside_work,out_regular,temp_sensitive,semi_rigid,usually_decides,no,1,3,auto,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0276,m01,1,reference_adult,,71,65_79,older,home_work,mixed,normal_comfort,flexible,usually_decides,no,2,1,manual,age_compatible_role_and_counterbalanced_experimental_member_traits,SYNTHETIC_TYPICAL,SYNTHETIC_TYPICAL
cityrole-0276,m02,2,child,,42,20_59,adult,shift,irregular,temp_sensitive,semi_rigid,usually_joint,no,3,2,confirm,age_compatible_role_and_counterbalanced_experimental_member_traits,UNKNOWN_IRREGULAR,UNKNOWN_IRREGULAR
